Tabela;Coluna;Tipo;Nullable;Default;Constraint;Comentário;Linhas Tabela;Posição;
F3I_LOG_TITENS_NFS;VLR_SUB_FRE_ICMS;NUMBER(17,8);NULL;;;;65948;32;
F3I_LOG_TITENS_NFS;VLR_RED_ICMS;NUMBER(17,8);NULL;;;;65948;33;
F3I_LOG_TITENS_NFS;VLR_IPI;NUMBER(17,8);NULL;;;;65948;34;
F3I_LOG_TITENS_NFS;VLR_ISEN_IPI;NUMBER(17,8);NULL;;;;65948;35;
F3I_LOG_TITENS_NFS;VLR_OUT_IPI;NUMBER(17,8);NULL;;;;65948;36;
F3I_LOG_TITENS_NFS;VLR_RED_IPI;NUMBER(17,8);NULL;;;;65948;37;
F3I_LOG_TITENS_NFS;VLR_FRETE;NUMBER(17,8);NULL;;;;65948;38;
F3I_LOG_TITENS_NFS;VLR_FRETE_SUB;NUMBER(17,8);NULL;;;;65948;39;
F3I_LOG_TITENS_NFS;VLR_FRETE_PESO;NUMBER(17,8);NULL;;;;65948;40;
F3I_LOG_TITENS_NFS;PESO_LIQ;NUMBER(14,3);NULL;;;;65948;41;
F3I_LOG_TITENS_NFS;PESO_BRT;NUMBER(14,3);NULL;;;;65948;42;
F3I_LOG_TITENS_NFS;UNID_MED_ID;NUMBER(10,0);NULL;;;;65948;43;
F3I_LOG_TITENS_NFS;OBS;VARCHAR2(1000);NULL;;;;65948;44;
F3I_LOG_TITENS_NFS;COD_ORIGEM;NUMBER(2,0);NULL;;;;65948;45;
F3I_LOG_TITENS_NFS;CLAS_FISC;VARCHAR2(10);NULL;;;;65948;46;
F3I_LOG_TITENS_NFS;COD_ITEM;VARCHAR2(20);NULL;;;;65948;47;
F3I_LOG_TITENS_NFS;LCTO;NUMBER(10,0);NULL;;;;65948;48;
F3I_LOG_TITENS_NFS;ITCM_ID;NUMBER(10,0);NULL;;;;65948;49;
F3I_LOG_TITENS_NFS;INDIC_ALIQ_IPI;VARCHAR2(1);NULL;;;;65948;50;
F3I_LOG_TITENS_NFS;PERC_COMIS;NUMBER(6,3);NULL;;;;65948;51;
F3I_LOG_TITENS_NFS;ALMOX_ID;NUMBER(10,0);NULL;;;;65948;52;
F3I_LOG_TITENS_NFS;QTDE_CORRIGIDA;NUMBER(19,8);NULL;;;;65948;53;
F3I_LOG_TITENS_NFS;TPRVEN_IT_ID;NUMBER(10,0);NULL;;;;65948;54;
F3I_LOG_TITENS_NFS;VLR_ICMS_ACRES;NUMBER(17,8);NULL;;;;65948;55;
F3I_LOG_TITENS_NFS;VLR_TOTAL;NUMBER(17,8);NULL;;;;65948;56;
F3I_LOG_TITENS_NFS;VLR_SEG;NUMBER(17,8);NULL;;;;65948;57;
F3I_LOG_TITENS_NFS;VLR_TOTAL_FATURADO;NUMBER(17,8);NULL;;;;65948;58;
F3I_LOG_TITENS_NFS;CLAS_FISC_ID;NUMBER(10,0);NULL;;;;65948;59;
F3I_LOG_TITENS_NFS;TMASC_ITEM_ID;NUMBER(10,0);NULL;;;;65948;60;
F3I_LOG_TITENS_NFS;VLR_DESC_ZF;NUMBER(17,8);NULL;;;;65948;61;
F3I_LOG_TITENS_NFS;BONIFICADO;NUMBER(1,0);NULL;;;;65948;62;
F3I_LOG_TITENS_NFS;COD_SIT_TRIB;VARCHAR2(2);NULL;;;;65948;63;
F3I_LOG_TITENS_NFS;DISP_LEG_ICMS_RED;VARCHAR2(500);NULL;;;;65948;64;
F3I_LOG_TITENS_NFS;DISP_LEG_ICMS_TPNF_DESCONT;VARCHAR2(500);NULL;;;;65948;65;
F3I_LOG_TITENS_NFS;DISP_LEG_ICMS;VARCHAR2(500);NULL;;;;65948;66;
F3I_LOG_TITENS_NFS;DISP_LEG_IPI;VARCHAR2(500);NULL;;;;65948;67;
F3I_LOG_TITENS_NFS;BASE_COMIS;NUMBER(17,8);NULL;;;;65948;68;
F3I_LOG_TITENS_NFS;VLR_DESP_ACES;NUMBER(17,8);NULL;;;;65948;69;
F3I_LOG_TITENS_NFS;VLR_PIS;NUMBER(17,8);NULL;;;;65948;70;
F3I_LOG_TITENS_NFS;VLR_COFINS;NUMBER(17,8);NULL;;;;65948;71;
F3I_LOG_TITENS_NFS;VLR_CSLL;NUMBER(17,8);NULL;;;;65948;72;
F3I_LOG_TITENS_NFS;ALIQ_COFINS;NUMBER(7,4);NULL;;;;65948;73;
F3I_LOG_TITENS_NFS;ALIQ_CSLL;NUMBER(5,2);NULL;;;;65948;74;
F3I_LOG_TITENS_NFS;ALIQ_INSS;NUMBER(5,2);NULL;;;;65948;75;
F3I_LOG_TITENS_NFS;ALIQ_IR;NUMBER(5,2);NULL;;;;65948;76;
F3I_LOG_TITENS_NFS;ALIQ_ISS;NUMBER(5,2);NULL;;;;65948;77;
F3I_LOG_TITENS_NFS;ALIQ_PIS;NUMBER(7,4);NULL;;;;65948;78;
F3I_LOG_TITENS_NFS;BASE_COFINS;NUMBER(17,8);NULL;;;;65948;79;
F3I_LOG_TITENS_NFS;BASE_CSLL;NUMBER(17,8);NULL;;;;65948;80;
F3I_LOG_TITENS_NFS;BASE_INSS;NUMBER(17,8);NULL;;;;65948;81;
F3I_LOG_TITENS_NFS;BASE_IR;NUMBER(17,8);NULL;;;;65948;82;
F3I_LOG_TITENS_NFS;BASE_ISS;NUMBER(17,8);NULL;;;;65948;83;
F3I_LOG_TITENS_NFS;BASE_PIS;NUMBER(17,8);NULL;;;;65948;84;
F3I_LOG_TITENS_NFS;VLR_CONTABIL;NUMBER(17,8);NULL;;;;65948;85;
F3I_LOG_TITENS_NFS;VLR_INSS;NUMBER(17,8);NULL;;;;65948;86;
F3I_LOG_TITENS_NFS;VLR_IR;NUMBER(17,8);NULL;;;;65948;87;
F3I_LOG_TITENS_NFS;VLR_ISS;NUMBER(17,8);NULL;;;;65948;88;
F3I_LOG_TITENS_NFS;DIVD_ID;NUMBER(10,0);NULL;;;;65948;89;
F3I_LOG_TITENS_NFS;INDIC_RESC;NUMBER(10,6);NULL;;;;65948;90;
F3I_LOG_TITENS_NFS;IND_DESP_ACES;NUMBER(1,0);NULL;;;;65948;91;
F3I_LOG_TITENS_NFS;KANBAN;VARCHAR2(20);NULL;;;;65948;92;
F3I_LOG_TITENS_NFS;ORDEM_CPR;VARCHAR2(40);NULL;;;;65948;93;
F3I_LOG_TITENS_NFS;KANBAM_JIT;VARCHAR2(1);NULL;;;;65948;94;
F3I_LOG_TITENS_NFS;NUM_NF_CLI;NUMBER(7,0);NULL;;;;65948;95;
F3I_LOG_TITENS_NFS;DT_LEITURA;DATE;NULL;;;;65948;96;
F3I_LOG_TITENS_NFS;EMP_CC_ID;NUMBER(10,0);NULL;;;;65948;97;
F3I_LOG_TITENS_NFS;EMP_CTA_ID;NUMBER(10,0);NULL;;;;65948;98;
F3I_LOG_TITENS_NFS;VLR_FRETE_SADIG;NUMBER(17,8);NULL;;;;65948;99;
F3I_LOG_TITENS_NFS;COD_CLIDESC_ITEM;VARCHAR2(60);NULL;;;;65948;100;
F3I_LOG_TITENS_NFS;TP_OPER_ID;NUMBER(10,0);NULL;;;;65948;101;
F3I_LOG_TITENS_NFS;VLR_FRETE_PDC;NUMBER(19,9);NULL;;;;65948;102;
F3I_LOG_TITENS_NFS;VLR_DIARIA_PDC;NUMBER(19,9);NULL;;;;65948;103;
F3I_LOG_TITENS_NFS;VLR_DIARIA_SEM_NF;NUMBER(19,9);NULL;;;;65948;104;
F3I_LOG_TITENS_NFS;VLR_CRED_PRES;NUMBER(19,8);NULL;;;;65948;105;
F3I_LOG_TITENS_NFS;VLR_DIF_FRETE;NUMBER(19,8);NULL;;;;65948;106;
F3I_LOG_TITENS_NFS;FAC_ID;NUMBER(10,0);NULL;;;;65948;107;
F3I_LOG_TITENS_NFS;ALIQ_COFINS_RET;NUMBER(5,2);NULL;;;;65948;108;
F3I_LOG_TITENS_NFS;ALIQ_CSLL_RET;NUMBER(5,2);NULL;;;;65948;109;
F3I_LOG_TITENS_NFS;ALIQ_INSS_RET;NUMBER(5,2);NULL;;;;65948;110;
F3I_LOG_TITENS_NFS;ALIQ_IR_RET;NUMBER(5,2);NULL;;;;65948;111;
F3I_LOG_TITENS_NFS;ALIQ_ISS_RET;NUMBER(5,2);NULL;;;;65948;112;
F3I_LOG_TITENS_NFS;ALIQ_PIS_RET;NUMBER(5,2);NULL;;;;65948;113;
F3I_LOG_TITENS_NFS;VLR_COFINS_RET;NUMBER(17,8);NULL;;;;65948;114;
F3I_LOG_TITENS_NFS;VLR_CSLL_RET;NUMBER(17,8);NULL;;;;65948;115;
F3I_LOG_TITENS_NFS;VLR_INSS_RET;NUMBER(17,8);NULL;;;;65948;116;
F3I_LOG_TITENS_NFS;VLR_IR_RET;NUMBER(17,8);NULL;;;;65948;117;
F3I_LOG_TITENS_NFS;VLR_ISS_RET;NUMBER(17,8);NULL;;;;65948;118;
F3I_LOG_TITENS_NFS;VLR_PIS_RET;NUMBER(17,8);NULL;;;;65948;119;
F3I_LOG_TITENS_NFS;ALIQ_COFINS_ST;NUMBER(5,2);NULL;;;;65948;120;
F3I_LOG_TITENS_NFS;VLR_COFINS_ST;NUMBER(17,8);NULL;;;;65948;121;
F3I_LOG_TITENS_NFS;ALIQ_PIS_ST;NUMBER(5,2);NULL;;;;65948;122;
F3I_LOG_TITENS_NFS;VLR_PIS_ST;NUMBER(17,8);NULL;;;;65948;123;
F3I_LOG_TITENS_NFS;BASE_COFINS_ST;NUMBER(17,8);NULL;;;;65948;124;
F3I_LOG_TITENS_NFS;BASE_PIS_ST;NUMBER(17,8);NULL;;;;65948;125;
F3I_LOG_TITENS_NFS;CUBAGEM;NUMBER(15,6);NULL;;;;65948;126;
F3I_LOG_TITENS_NFS;DESC_CLIDESC_ITEM;VARCHAR2(4000);NULL;;;;65948;127;
F3I_LOG_TITENS_NFS;VLR_DESC_INF;NUMBER(19,8);NULL;;;;65948;128;
F3I_LOG_TITENS_NFS;VLR_ACRES_INF;NUMBER(19,8);NULL;;;;65948;129;
F3I_LOG_TITENS_NFS;ALIQ_PIS_ZF;NUMBER(7,4);NULL;;;;65948;130;
F3I_LOG_TITENS_NFS;BASE_PIS_ZF;NUMBER(17,8);NULL;;;;65948;131;
F3I_LOG_TITENS_NFS;VLR_PIS_ZF;NUMBER(17,8);NULL;;;;65948;132;
F3I_LOG_TITENS_NFS;ALIQ_COFINS_ZF;NUMBER(7,4);NULL;;;;65948;133;
F3I_LOG_TITENS_NFS;BASE_COFINS_ZF;NUMBER(17,8);NULL;;;;65948;134;
F3I_LOG_TITENS_NFS;VLR_COFINS_ZF;NUMBER(17,8);NULL;;;;65948;135;
F3I_LOG_TITENS_NFS;BASE_PIS_RET;NUMBER(17,8);NULL;;;;65948;136;
F3I_LOG_TITENS_NFS;BASE_COFINS_RET;NUMBER(17,8);NULL;;;;65948;137;
F3I_LOG_TITENS_NFS;BASE_INSS_RET;NUMBER(17,8);NULL;;;;65948;138;
F3I_LOG_TITENS_NFS;BASE_ISS_RET;NUMBER(17,8);NULL;;;;65948;139;
F3I_LOG_TITENS_NFS;BASE_CSLL_RET;NUMBER(17,8);NULL;;;;65948;140;
F3I_LOG_TITENS_NFS;BASE_IR_RET;NUMBER(17,8);NULL;;;;65948;141;
F3I_LOG_TITENS_NFS;VLR_SUB_ICM_S_BEN;NUMBER(17,8);NULL;;;;65948;142;
F3I_LOG_TITENS_NFS;ALIQ_BENEF_CRED;NUMBER(17,8);NULL;;;;65948;143;
F3I_LOG_TITENS_NFS;TMOD_ID;NUMBER(10,0);NULL;;;;65948;144;
F3I_LOG_TITENS_NFS;CST_ICMS;VARCHAR2(2);NULL;;;;65948;145;
F3I_LOG_TITENS_NFS;CST_PIS;VARCHAR2(2);NULL;;;;65948;146;
F3I_LOG_TITENS_NFS;CST_IPI;VARCHAR2(2);NULL;;;;65948;147;
F3I_LOG_TITENS_NFS;CST_COFINS;VARCHAR2(2);NULL;;;;65948;148;
F3I_LOG_TITENS_NFS;COD_MOD_BC_ICMS;NUMBER(1,0);NULL;;;;65948;149;
F3I_LOG_TITENS_NFS;COD_MOD_BC_ICMS_ST;NUMBER(1,0);NULL;;;;65948;150;
F3I_LOG_TITENS_NFS;BASE_IPI_CUP;NUMBER(17,8);NULL;;;;65948;151;
F3I_LOG_TITENS_NFS;ALIQ_IPI_CUP;NUMBER(7,4);NULL;;;;65948;152;
F3I_LOG_TITENS_NFS;VLR_IPI_CUP;NUMBER(17,8);NULL;;;;65948;153;
F3I_LOG_TITENS_NFS;INDIC_ALIQ_PIS;VARCHAR2(1);NULL;;;;65948;154;
F3I_LOG_TITENS_NFS;INDIC_ALIQ_COFINS;VARCHAR2(1);NULL;;;;65948;155;
F3I_LOG_TITENS_NFS;VLR_DIFER_ICMS;NUMBER(17,8);NULL;;;;65948;156;
F3I_LOG_TITENS_NFS;ALIQ_DIFER_ICMS;NUMBER(7,4);NULL;;;;65948;157;
F3I_LOG_TITENS_NFS;BASE_DIFER_ICMS;NUMBER(17,8);NULL;;;;65948;158;
F3I_LOG_TITENS_NFS;DISP_LEG_ICMS_DIFER;VARCHAR2(500);NULL;;;;65948;159;
F3I_LOG_TITENS_NFS;VLR_DESC_ICMS_LIC;NUMBER(17,8);NULL;;;;65948;160;
F3I_LOG_TITENS_NFS;ALIQ_DESC_ICMS_LIC;NUMBER(5,2);NULL;;;;65948;161;
F3I_LOG_TITENS_NFS;ALIQ_CRED_ICMS_SIMPLES;NUMBER(5,2);NULL;;;;65948;162;
F3I_LOG_TITENS_NFS;BASE_CRED_ICMS_SIMPLES;NUMBER(17,8);NULL;;;;65948;163;
F3I_LOG_TITENS_NFS;VLR_CRED_ICMS_SIMPLES;NUMBER(17,8);NULL;;;;65948;164;
F3I_LOG_TITENS_NFS;OBS_ITEM_CONF;VARCHAR2(4000);NULL;;;;65948;165;
F3I_LOG_TITENS_NFS;ALIQ_ICMS_INTERNO;NUMBER(7,4);NULL;;;;65948;166;
F3I_LOG_TITENS_NFS;CSOSN_ICMS;VARCHAR2(3);NULL;;;;65948;167;
F3I_LOG_TITENS_NFS;VLR_BASE_DESPINF;NUMBER(17,8);NULL;;;;65948;168;
F3I_LOG_TITENS_NFS;COD_IND_RETENCAO;VARCHAR2(2);NULL;;;;65948;169;
F3I_LOG_TITENS_NFS;ALIQ_ICMS_ST;NUMBER(7,4);NULL;;;;65948;170;
F3I_LOG_TITENS_NFS;VLR_IPI_FAT_ANTEC;NUMBER(17,8);NULL;;;;65948;171;
F3I_LOG_TITENS_NFS;VLR_SUB_ICMS_ANTEC;NUMBER(17,8);NULL;;;;65948;172;
F3I_LOG_TITENS_NFS;ALIQ_ICMS_ZF;NUMBER(5,2);NULL;;;;65948;173;
F3I_LOG_TITENS_NFS;ALIQ_RED_ICMS_ZF;NUMBER(7,4);NULL;;;;65948;174;
F3I_LOG_TITENS_NFS;ALIQ_ACRES_ICMS;NUMBER(7,4);NULL;;;;65948;175;
F3I_LOG_TITENS_NFS;VLR_ACRES_ICMS;NUMBER(17,8);NULL;;;;65948;176;
F3I_LOG_TITENS_NFS;TIPO_ALIQ_ACRES_ICMS;NUMBER(1,0);NULL;;;;65948;177;
F3I_LOG_TITENS_NFS;ALIQ_ACRES_ICMS_ST;NUMBER(7,4);NULL;;;;65948;178;
F3I_LOG_TITENS_NFS;VLR_ACRES_ICMS_ST;NUMBER(17,8);NULL;;;;65948;179;
F3I_LOG_TITENS_NFS;TIPO_ALIQ_ACRES_ICMS_ST;NUMBER(1,0);NULL;;;;65948;180;
F3I_LOG_TITENS_NFS;VLR_IPI_DEV;NUMBER(17,8);NULL;;;;65948;181;
F3I_LOG_TITENS_NFS;BASE_ICMS_ZF;NUMBER(17,8);NULL;;;;65948;182;
F3I_LOG_TITENS_NFS;FCI;VARCHAR2(36);NULL;;;;65948;183;
F3I_LOG_TITENS_NFS;VLR_ICMS_DEV;NUMBER(17,8);NULL;;;;65948;184;
F3I_LOG_TITENS_NFS;VLR_SUB_ICMS_DEV;NUMBER(17,8);NULL;;;;65948;185;
F3I_LOG_TITENS_NFS;TPRCONSIT_ID_ICMS;NUMBER(10,0);NULL;;;;65948;186;
F3I_LOG_TITENS_NFS;TPRCONSIT_ID_ICMS_ST;NUMBER(10,0);NULL;;;;65948;187;
F3I_LOG_TITENS_NFS;BASE_IBPT;NUMBER(17,8);NULL;;;;65948;188;
F3I_LOG_TITENS_NFS;ALIQ_IBPT;NUMBER(7,4);NULL;;;;65948;189;
F3I_LOG_TITENS_NFS;VLR_IBPT;NUMBER(17,8);NULL;;;;65948;190;
F3I_LOG_TITENS_NFS;ALIQ_DESC_SUB_ICMS;NUMBER(7,4);NULL;;;;65948;191;
F3I_LOG_TITENS_NFS;VLR_RED_SUB_ICMS;NUMBER(17,8);NULL;;;;65948;192;
F3I_LOG_TITENS_NFS;IND_INCENT_FISC_ISS;NUMBER(1,0);NULL;;;;65948;193;
F3I_LOG_TITENS_NFS;IND_EXIG_ISS;NUMBER(1,0);NULL;;;;65948;194;
F3I_LOG_TITENS_NFS;ALIQ_IBPT_EST;NUMBER(7,4);NULL;;;;65948;195;
F3I_LOG_TITENS_NFS;VLR_IBPT_EST;NUMBER(17,8);NULL;;;;65948;196;
F3I_LOG_TITENS_NFS;ALIQ_IBPT_MUN;NUMBER(7,4);NULL;;;;65948;197;
F3I_LOG_TITENS_NFS;VLR_IBPT_MUN;NUMBER(17,8);NULL;;;;65948;198;
F3I_LOG_TITENS_NFS;FONTE_IBPT;VARCHAR2(100);NULL;;;;65948;199;
F3I_LOG_TITENS_NFS;CHAVE_IBPT;VARCHAR2(10);NULL;;;;65948;200;
F3I_LOG_TITENS_NFS;COD_CNAE;VARCHAR2(8);NULL;;;;65948;201;
F3I_LOG_TITENS_NFS;COD_DISP_LEG_IPI;NUMBER(3,0);NULL;;;;65948;202;
F3I_LOG_TITENS_NFS;ALIQ_ICMS_INT_UF_DEST;NUMBER(7,4);NULL;;;;65948;203;
F3I_LOG_TITENS_NFS;BASE_ICMS_UF_DEST;NUMBER(17,8);NULL;;;;65948;204;
F3I_LOG_TITENS_NFS;PERC_ICMS_INTER;NUMBER(5,2);NULL;;;;65948;205;
F3I_LOG_TITENS_NFS;VLR_ICMS_PART_UF_DEST;NUMBER(17,8);NULL;;;;65948;206;
F3I_LOG_TITENS_NFS;VLR_ICMS_PART_UF_ORIG;NUMBER(17,8);NULL;;;;65948;207;
F3I_LOG_TITENS_NFS;CEST;VARCHAR2(7);NULL;;;;65948;208;
F3I_LOG_TITENS_NFS;ALIQ_ICMS_INTEREST;NUMBER(7,4);NULL;;;;65948;209;
F3I_LOG_TITENS_NFS;SOMA_ALIQ_ACRES_ICMS;NUMBER(1,0);NULL;;;;65948;210;
F3I_LOG_TITENS_NFS;SOMA_ALIQ_ACRES_ICMS_ST;NUMBER(1,0);NULL;;;;65948;211;
F3I_LOG_TITENS_NFS;ALIQ_RED_ICMS_DIF;NUMBER(7,4);NULL;;;;65948;212;
F3I_LOG_TITENS_NFS;COD_SERV_MUN_ID;NUMBER(10,0);NULL;;;;65948;213;
F3I_LOG_TITENS_NFS;NAT_OPER_ISS;VARCHAR2(3);NULL;;;;65948;214;
F3I_LOG_TITENS_NFS;UNID_MED_ID_TRIB;NUMBER(10,0);NULL;;;;65948;215;
F3I_LOG_TITENS_NFS;QTDE_TRIB;NUMBER(19,8);NULL;;;;65948;216;
F3I_LOG_TITENS_NFS;COD_DISP_LEG_ICMS;NUMBER(3,0);NULL;;;;65948;217;
F3I_LOG_TITENS_NFS;COD_DISP_LEG_RED_ICMS;NUMBER(3,0);NULL;;;;65948;218;
F3I_LOG_TITENS_NFS;COD_DISP_LEG_DIFERIM_ICMS;NUMBER(3,0);NULL;;;;65948;219;
F3I_LOG_TITENS_NFS;COD_DISP_LEG_ICMS_ST;NUMBER(3,0);NULL;;;;65948;220;
F3I_LOG_TITENS_NFS;DISP_LEG_ICMS_ST;VARCHAR2(500);NULL;;;;65948;221;
F3I_LOG_TITENS_NFS;COD_DISP_LEG_RED_ICMS_ST;NUMBER(3,0);NULL;;;;65948;222;
F3I_LOG_TITENS_NFS;DISP_LEG_RED_ICMS_ST;VARCHAR2(500);NULL;;;;65948;223;
F3I_LOG_TITENS_NFS;COD_DISP_LEG_RED_IPI;NUMBER(3,0);NULL;;;;65948;224;
F3I_LOG_TITENS_NFS;DISP_LEG_RED_IPI;VARCHAR2(500);NULL;;;;65948;225;
F3I_LOG_TITENS_NFS;COD_DISP_LEG_PIS;NUMBER(3,0);NULL;;;;65948;226;
F3I_LOG_TITENS_NFS;DISP_LEG_PIS;VARCHAR2(500);NULL;;;;65948;227;
F3I_LOG_TITENS_NFS;COD_DISP_LEG_COFINS;NUMBER(3,0);NULL;;;;65948;228;
F3I_LOG_TITENS_NFS;DISP_LEG_COFINS;VARCHAR2(500);NULL;;;;65948;229;
F3I_LOG_TITENS_NFS;SOMA_ICMS_BASE_PIS;NUMBER(1,0);NULL;;;;65948;230;
F3I_LOG_TITENS_NFS;SOMA_ICMS_BASE_COFINS;NUMBER(1,0);NULL;;;;65948;231;
F3I_LOG_TITENS_NFS;PAUTA_IPI_ID;NUMBER(10,0);NULL;;;;65948;232;
F3I_LOG_TITENS_NFS;PAUTA_PIS_ID;NUMBER(10,0);NULL;;;;65948;233;
F3I_LOG_TITENS_NFS;PAUTA_COFINS_ID;NUMBER(10,0);NULL;;;;65948;234;
F3I_LOG_TITENS_NFS;QTDE_LITROS;NUMBER(19,8);NULL;;;;65948;235;
F3I_LOG_TITENS_NFS;BASE_SUB_ICMS_S_CRED;NUMBER(17,8);NULL;;;;65948;236;
F3I_LOG_TITENS_NFS;VLR_SUB_ICMS_S_CRED;NUMBER(17,8);NULL;;;;65948;237;
F3I_LOG_TITENS_NFS;COD_AJ_INFO_ADIC_APUR;VARCHAR2(10);NULL;;;;65948;238;
F3I_LOG_TITENS_NFS;ALIQ_ACRES_SUB_ICMS_S_CRED;NUMBER(17,8);NULL;;;;65948;239;
F3I_LOG_TITENS_NFS;PERC_RED_BC_EFET;NUMBER(7,4);NULL;;;;65948;240;
F3I_LOG_TITENS_NFS;BASE_CALC_EFET;NUMBER(13,2);NULL;;;;65948;241;
F3I_LOG_TITENS_NFS;ALIQ_ICMS_EFET;NUMBER(7,4);NULL;;;;65948;242;
F3I_LOG_TITENS_NFS;VLR_ICMS_EFET;NUMBER(13,2);NULL;;;;65948;243;
F3I_LOG_TITENS_NFS;VLR_ICMS_PROP_S_CRED;NUMBER(17,8);NULL;;;;65948;244;
F3I_LOG_TITENS_NFS;VLR_ICMS_DESON;NUMBER(17,8);NULL;;;;65948;245;
F3I_LOG_TITENS_NFS;COD_MOT_REST_COMP_ID;NUMBER(19,0);NULL;;;;65948;246;
F3I_LOG_TITENS_NFS;NUM_DRAWBACK;VARCHAR2(20);NULL;;;;65948;247;
F3I_LOG_TITENS_NFS;VLR_DEDUCAO_BASE_ISS;NUMBER(17,8);NULL;;;;65948;248;
F3I_LOG_TITENS_NFS;VLR_ICMS_PREVISTO;NUMBER(17,8);NULL;;;;65948;249;
F3I_LOG_TITENS_NFS;CALL_STACK;VARCHAR2(4000);NULL;;;;65948;250;
F3I_LOG_TITENS_NFS;BASE_IR_ANTES_PRESUNCAO;NUMBER(17,8);NULL;;;;65948;251;
F3I_LOG_TITENS_NFS;BASE_CSLL_ANTES_PRESUNCAO;NUMBER(17,8);NULL;;;;65948;252;
F3I_LOG_TITENS_NFS;PERC_PRESUNCAO_IR;NUMBER(5,2);NULL;;;;65948;253;
F3I_LOG_TITENS_NFS;PERC_PRESUNCAO_CSLL;NUMBER(5,2);NULL;;;;65948;254;
F3I_LOG_TITENS_NFS;BASE_FCP_UF_DEST;NUMBER(17,8);NULL;;;;65948;255;
F3I_LOG_TITENS_NFS;DIFER_PERCENT;NUMBER(17,8);NULL;;;;65948;256;
F3I_LOG_TITENS_NFS;ICMS_PERCENT;NUMBER(17,8);NULL;;;;65948;257;
F3I_LOG_TITENS_NFS;VLR_ICMS_OPER;NUMBER(17,8);NULL;;;;65948;258;
F3I_LOG_TITENS_NFS;VLR_ICMS_DIFER;NUMBER(17,8);NULL;;;;65948;259;
F3I_LOG_TITENS_PCMD;NUM_SEQ_LOG;NUMBER(20,0);NOT NULL;;;;220;1;
F3I_LOG_TITENS_PCMD;DTA_OPERACAO_LOG;DATE;NOT NULL;;;;220;2;
F3I_LOG_TITENS_PCMD;COD_OPERACAO_LOG;VARCHAR2(1);NOT NULL;;;;220;3;
F3I_LOG_TITENS_PCMD;DES_USUARIO_BANCO_LOG;VARCHAR2(400);NULL;Tem Default;;;220;4;
F3I_LOG_TITENS_PCMD;DES_USUARIO_FOCCO3I_LOG;VARCHAR2(400);NULL;Tem Default;;;220;5;
F3I_LOG_TITENS_PCMD;DES_ESTACAO_LOG;VARCHAR2(200);NULL;Tem Default;;;220;6;
F3I_LOG_TITENS_PCMD;IND_TIPO_LOG;NUMBER(1,0);NOT NULL;;;;220;7;
F3I_LOG_TITENS_PCMD;ID;NUMBER(10,0);NULL;;;;220;8;
F3I_LOG_TITENS_PCMD;PCMD_ID;NUMBER(10,0);NULL;;;;220;9;
F3I_LOG_TITENS_PCMD;TPRVEN_ID;NUMBER(10,0);NULL;;;;220;10;
F3I_LOG_TITENS_PCMD;DIVD_ID;NUMBER(10,0);NULL;;;;220;11;
F3I_LOG_TITENS_PCMD;CLI_ID;NUMBER(10,0);NULL;;;;220;12;
F3I_LOG_TITENS_PCMD;REP_ID;NUMBER(10,0);NULL;;;;220;13;
F3I_LOG_TITENS_PCMD;ITCM_ID;NUMBER(10,0);NULL;;;;220;14;
F3I_LOG_TITENS_PCMD;CDPG_ID;NUMBER(10,0);NULL;;;;220;15;
F3I_LOG_TITENS_PCMD;DT_INICIAL;DATE;NULL;;;;220;16;
F3I_LOG_TITENS_PCMD;DT_FINAL;DATE;NULL;;;;220;17;
F3I_LOG_TITENS_PCMD;UNID_MED_ID;NUMBER(10,0);NULL;;;;220;18;
F3I_LOG_TITENS_PCMD;MOE_ID;NUMBER(10,0);NULL;;;;220;19;
F3I_LOG_TITENS_PCMD;VLR_INICIAL;NUMBER(17,6);NULL;;;;220;20;
F3I_LOG_TITENS_PCMD;VLR_FINAL;NUMBER(17,6);NULL;;;;220;21;
F3I_LOG_TITENS_PCMD;QTDE_INICIAL;NUMBER(19,8);NULL;;;;220;22;
F3I_LOG_TITENS_PCMD;QTDE_FINAL;NUMBER(19,8);NULL;;;;220;23;
F3I_LOG_TITENS_PCMD;GRP_CLAS_ID;NUMBER(10,0);NULL;;;;220;24;
F3I_LOG_TITENS_PCMD;LINHA;NUMBER(5,0);NULL;;;;220;25;
F3I_LOG_TITENS_PCMD;PLNVEN_ID;NUMBER(10,0);NULL;;;;220;26;
F3I_LOG_TITENS_PCMD;SEGMER_ID;NUMBER(10,0);NULL;;;;220;27;
F3I_LOG_TITENS_PCMD;ALIQ_ICMS;NUMBER(5,2);NULL;;;;220;28;
F3I_LOG_TITENS_PCMD;UF_ID;NUMBER(10,0);NULL;;;;220;29;
F3I_LOG_TITENS_PCMD;TMASC_ITEM_ID;NUMBER(10,0);NULL;;;;220;30;
F3I_LOG_TITENS_PCMD;TTP_CLI_ID;NUMBER(10,0);NULL;;;;220;31;
F3I_LOG_TITENS_PCMD;REG_CONF_ID;NUMBER(10,0);NULL;;;;220;32;
F3I_LOG_TITENS_PCMD;TP_PES;VARCHAR2(1);NULL;;;;220;33;
F3I_LOG_TITENS_PCMD;TSLD_MET_ID;NUMBER(10,0);NULL;;;;220;34;
F3I_LOG_TITENS_PCMD;FORN_ID;NUMBER(10,0);NULL;;;;220;35;
F3I_LOG_TITENS_PCMD;CLI_ID_VINC;NUMBER(10,0);NULL;;;;220;36;
